,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,player_positions,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,player_name,height,weight,preferred_foot_left,preferred_foot_right,attacking_work_rate_high,attacking_work_rate_low,attacking_work_rate_medium,defensive_work_rate_high,defensive_work_rate_low,defensive_work_rate_medium,player_positions_general
3704,107384,200461,206829,2016-03-10,66.0,68.0,60.0,66.0,45.0,62.0,56.0,62.0,54.0,57.0,53.0,63.0,89.0,85.0,77.0,79.0,83.0,74.0,79.0,66.0,59.0,70.0,66.0,45.0,63.0,62.0,59.0,33.0,39.0,58.0,10.0,14.0,6.0,7.0,9.0,LM,66,66,66,67,67,67,67,67,65,65,65,66,61,61,61,66,59,54,54,54,59,58,51,51,51,58,Maciej Makuszewski,175.26,154,0,1,1,0,0,0,0,1,MID
3705,107425,201080,206668,2015-10-09,57.0,59.0,53.0,49.0,59.0,46.0,29.0,51.0,34.0,18.0,43.0,53.0,68.0,65.0,73.0,46.0,68.0,52.0,70.0,83.0,69.0,54.0,63.0,48.0,36.0,33.0,39.0,56.0,55.0,57.0,10.0,15.0,10.0,14.0,8.0,CB,49,49,49,51,49,49,49,51,46,46,46,50,46,46,46,50,53,50,50,50,53,54,55,55,55,54,Maciej Manka,182.88,168,0,1,0,0,1,0,0,1,DEF
3706,107453,185109,68796,2016-06-30,66.0,67.0,67.0,46.0,66.0,57.0,34.0,52.0,72.0,66.0,57.0,60.0,72.0,67.0,63.0,58.0,54.0,67.0,75.0,81.0,74.0,64.0,71.0,65.0,45.0,60.0,61.0,68.0,65.0,64.0,15.0,7.0,8.0,11.0,12.0,CB,57,57,57,57,56,56,56,57,56,56,56,59,59,59,59,59,65,64,64,64,65,66,66,66,66,66,Maciej Sadlok,185.42,176,1,0,0,0,1,1,0,0,DEF
3707,107474,165673,93261,2015-09-21,60.0,60.0,40.0,15.0,59.0,45.0,43.0,39.0,30.0,33.0,44.0,41.0,28.0,53.0,32.0,57.0,45.0,41.0,47.0,65.0,82.0,17.0,57.0,58.0,47.0,43.0,35.0,63.0,63.0,59.0,9.0,15.0,9.0,8.0,9.0,CB,42,42,42,39,40,40,40,39,40,40,40,42,46,46,46,42,52,55,55,55,52,54,60,60,60,54,Maciej Szmatiuk,190.5,183,0,1,0,0,1,1,0,0,DEF
3708,107501,189710,150239,2016-04-21,66.0,66.0,48.0,48.0,57.0,56.0,32.0,33.0,42.0,46.0,53.0,42.0,50.0,51.0,63.0,75.0,44.0,65.0,72.0,57.0,77.0,43.0,62.0,68.0,43.0,58.0,38.0,68.0,68.0,66.0,16.0,14.0,10.0,16.0,10.0,CB,52,52,52,48,49,49,49,48,50,50,50,49,54,54,54,49,58,62,62,62,58,60,66,66,66,60,Maciej Wilusz,187.96,187,1,0,0,0,1,1,0,0,DEF
3709,107526,189383,112935,2016-06-09,72.0,74.0,73.0,64.0,45.0,74.0,67.0,65.0,71.0,62.0,79.0,73.0,60.0,56.0,72.0,72.0,65.0,73.0,55.0,76.0,72.0,73.0,79.0,69.0,63.0,73.0,57.0,54.0,65.0,57.0,7.0,6.0,14.0,10.0,15.0,CDM,67,67,67,70,69,69,69,70,71,71,71,70,71,71,71,70,67,68,68,68,67,65,64,64,64,65,Mads Albaek,182.88,168,1,0,0,0,1,0,0,1,
3710,107606,208437,105610,2016-04-14,67.0,69.0,68.0,61.0,57.0,69.0,65.0,66.0,68.0,69.0,67.0,70.0,66.0,55.0,67.0,74.0,70.0,76.0,77.0,74.0,72.0,69.0,77.0,49.0,67.0,72.0,56.0,30.0,51.0,34.0,10.0,11.0,14.0,9.0,10.0,LW,68,68,68,69,70,70,70,69,71,71,71,70,70,70,70,70,60,61,61,61,60,57,55,55,55,57,Magnus Eriksson,180.34,174,1,0,1,0,0,1,0,0,ATK
3711,107644,153048,185389,2016-06-02,71.0,75.0,78.0,67.0,44.0,78.0,75.0,70.0,78.0,72.0,79.0,73.0,52.0,65.0,87.0,65.0,67.0,68.0,29.0,66.0,37.0,72.0,23.0,44.0,66.0,79.0,61.0,43.0,48.0,54.0,12.0,9.0,10.0,8.0,15.0,CM,64,64,64,70,69,69,69,70,72,72,72,70,70,70,70,70,61,60,60,60,61,58,50,50,50,58,Magnus Wolff Eikrem,182.88,152,0,1,0,1,0,0,1,0,MID
3712,107712,178177,38419,2016-06-09,70.0,70.0,62.0,70.0,68.0,63.0,69.0,70.0,47.0,52.0,49.0,67.0,71.0,72.0,68.0,70.0,57.0,76.0,70.0,60.0,80.0,69.0,67.0,28.0,71.0,60.0,58.0,13.0,33.0,24.0,11.0,9.0,12.0,7.0,6.0,ST,71,71,71,69,70,70,70,69,67,67,67,67,61,61,61,67,51,48,48,48,51,49,45,45,45,49,Mahamadou Habib Habibou,193.04,187,0,1,1,0,0,0,1,0,ATK
3713,107747,173038,214899,2016-03-10,69.0,70.0,39.0,28.0,64.0,59.0,29.0,31.0,30.0,26.0,49.0,57.0,55.0,63.0,56.0,67.0,68.0,62.0,84.0,68.0,77.0,27.0,78.0,69.0,20.0,53.0,33.0,70.0,69.0,66.0,7.0,7.0,7.0,7.0,7.0,CB,47,47,47,45,46,46,46,45,47,47,47,48,53,53,53,48,61,64,64,64,61,63,69,69,69,63,Mahamadou N'Diaye,185.42,168,1,0,0,0,1,1,0,0,DEF
3714,107761,177485,37254,2015-09-21,72.0,75.0,10.0,11.0,13.0,27.0,13.0,12.0,10.0,10.0,22.0,19.0,43.0,59.0,45.0,67.0,39.0,24.0,47.0,32.0,76.0,10.0,21.0,19.0,11.0,12.0,18.0,12.0,11.0,12.0,76.0,71.0,64.0,66.0,79.0,ST,65,65,65,58,62,62,62,58,58,58,58,56,50,50,50,56,40,38,38,38,40,38,37,37,37,38,Mahamadou Samassa,187.96,185,0,1,0,0,1,0,0,1,ATK
3715,107803,212420,409816,2015-09-21,66.0,74.0,36.0,26.0,71.0,67.0,31.0,49.0,29.0,34.0,55.0,54.0,40.0,53.0,34.0,57.0,32.0,45.0,54.0,52.0,92.0,28.0,63.0,59.0,31.0,51.0,42.0,62.0,68.0,64.0,14.0,12.0,8.0,8.0,8.0,CB,47,47,47,45,47,47,47,45,49,49,49,48,54,54,54,48,56,61,61,61,56,57,66,66,66,57,Mahamadou-Naby Sarr,195.58,207,1,0,0,0,1,0,0,1,DEF
3716,107814,181870,94318,2016-05-05,72.0,72.0,70.0,59.0,58.0,77.0,61.0,73.0,64.0,43.0,75.0,74.0,73.0,75.0,72.0,76.0,79.0,74.0,58.0,69.0,68.0,71.0,70.0,78.0,57.0,74.0,67.0,66.0,67.0,55.0,7.0,7.0,12.0,10.0,16.0,CM,65,65,65,69,68,68,68,69,70,70,70,70,72,72,72,70,71,72,72,72,71,70,68,68,68,70,Mahamane Traore,175.26,163,0,1,0,0,1,0,0,1,MID
3717,107835,122040,37048,2016-01-07,68.0,68.0,50.0,73.0,67.0,57.0,75.0,72.0,69.0,59.0,37.0,70.0,55.0,54.0,77.0,67.0,69.0,73.0,68.0,49.0,67.0,43.0,58.0,39.0,70.0,55.0,65.0,19.0,20.0,20.0,13.0,8.0,16.0,16.0,13.0,CAM,68,68,68,63,65,65,65,63,62,62,62,61,54,54,54,61,46,44,44,44,46,43,43,43,43,43,Mahir Saglik,177.8,181,1,0,0,0,1,0,1,0,MID
3718,107857,218339,469701,2016-04-14,73.0,85.0,63.0,51.0,42.0,78.0,47.0,76.0,51.0,48.0,74.0,78.0,81.0,65.0,78.0,73.0,77.0,70.0,70.0,79.0,58.0,69.0,70.0,58.0,66.0,75.0,55.0,62.0,64.0,60.0,14.0,7.0,9.0,12.0,11.0,CDM,56,56,56,61,60,60,60,61,62,62,62,61,61,61,61,61,59,60,60,60,59,58,58,58,58,58,Mahmoud Dahoud,177.8,148,0,1,0,0,1,0,0,1,
3719,107873,219740,481722,2015-12-10,68.0,76.0,56.0,69.0,62.0,58.0,45.0,79.0,47.0,44.0,53.0,76.0,80.0,83.0,71.0,66.0,52.0,67.0,64.0,68.0,63.0,55.0,43.0,28.0,62.0,56.0,69.0,25.0,29.0,18.0,7.0,9.0,16.0,15.0,7.0,CF,68,68,68,69,69,69,69,69,67,67,67,68,60,60,60,68,51,47,47,47,51,49,42,42,42,49,Mahmoud Kahraba,182.88,168,0,1,1,0,0,0,0,1,ATK
3720,107888,191687,150041,2016-02-11,79.0,79.0,70.0,40.0,83.0,66.0,29.0,55.0,70.0,74.0,67.0,60.0,63.0,68.0,39.0,66.0,45.0,85.0,71.0,71.0,87.0,67.0,88.0,79.0,44.0,52.0,52.0,81.0,84.0,77.0,15.0,11.0,14.0,10.0,6.0,CB,62,62,62,59,60,60,60,59,59,59,59,62,64,64,64,62,72,74,74,74,72,74,80,80,80,74,Maicon,190.5,181,0,1,0,0,1,1,0,0,DEF
3721,107922,135455,34305,2016-04-21,77.0,77.0,84.0,64.0,69.0,80.0,80.0,75.0,80.0,68.0,77.0,80.0,74.0,76.0,72.0,75.0,71.0,83.0,71.0,70.0,78.0,77.0,73.0,76.0,78.0,65.0,66.0,72.0,79.0,77.0,10.0,5.0,8.0,9.0,14.0,RB,76,76,76,77,77,77,77,77,76,76,76,78,77,77,77,78,80,79,79,79,80,79,78,78,78,79,Maicon,182.88,170,0,1,1,0,0,0,0,1,DEF
3722,108019,199584,147600,2016-04-21,70.0,71.0,61.0,58.0,59.0,71.0,74.0,66.0,57.0,62.0,66.0,69.0,69.0,74.0,68.0,67.0,72.0,77.0,79.0,81.0,71.0,72.0,77.0,70.0,62.0,66.0,58.0,62.0,68.0,73.0,13.0,7.0,12.0,10.0,6.0,CM,67,67,67,68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,68,67,67,67,68,Maikel Kieftenbeld,177.8,172,0,1,0,0,1,1,0,0,MID
3723,108040,189938,112477,2016-05-05,72.0,73.0,69.0,39.0,68.0,68.0,45.0,42.0,74.0,75.0,69.0,69.0,65.0,61.0,53.0,65.0,61.0,80.0,74.0,65.0,80.0,71.0,73.0,74.0,30.0,43.0,61.0,73.0,74.0,72.0,8.0,8.0,7.0,16.0,10.0,CB,57,57,57,55,54,54,54,55,55,55,55,57,60,60,60,57,69,70,70,70,69,70,73,73,73,70,Maikel van der Werff,185.42,181,0,1,0,0,1,0,0,1,DEF
3724,108084,181098,30530,2016-02-25,74.0,74.0,76.0,45.0,62.0,76.0,57.0,67.0,71.0,61.0,75.0,74.0,67.0,69.0,74.0,77.0,72.0,65.0,73.0,78.0,66.0,53.0,73.0,74.0,62.0,74.0,49.0,69.0,75.0,76.0,10.0,12.0,10.0,15.0,9.0,RB,63,63,63,68,67,67,67,68,69,69,69,71,73,73,73,71,74,75,75,75,74,74,72,72,72,74,Makoto Hasebe,180.34,159,0,1,0,0,1,0,0,1,DEF
3725,108128,177017,41100,2016-04-28,69.0,69.0,56.0,52.0,64.0,74.0,42.0,53.0,57.0,77.0,72.0,66.0,62.0,63.0,62.0,67.0,70.0,70.0,71.0,74.0,72.0,70.0,68.0,73.0,36.0,67.0,74.0,54.0,70.0,72.0,7.0,9.0,13.0,10.0,9.0,CM,54,54,54,54,55,55,55,54,58,58,58,56,64,64,64,56,63,68,68,68,63,64,67,67,67,64,Malaury Martin,177.8,165,0,1,0,1,0,0,0,1,MID
3726,108167,223830,361013,2015-11-12,63.0,63.0,17.0,19.0,16.0,30.0,21.0,21.0,15.0,21.0,18.0,20.0,41.0,46.0,32.0,54.0,34.0,24.0,53.0,30.0,79.0,12.0,25.0,23.0,17.0,28.0,20.0,13.0,15.0,21.0,65.0,60.0,65.0,61.0,70.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mamadou Ba,198.12,190,0,1,0,0,1,0,0,1,GK
3727,108171,229641,130738,2016-04-28,66.0,67.0,63.0,21.0,52.0,56.0,26.0,64.0,27.0,33.0,51.0,68.0,75.0,73.0,76.0,57.0,76.0,31.0,66.0,72.0,58.0,25.0,71.0,63.0,56.0,36.0,45.0,68.0,66.0,70.0,7.0,12.0,8.0,6.0,9.0,RB,48,48,48,56,52,52,52,56,53,53,53,58,55,55,55,58,65,62,62,62,65,65,63,63,63,65,Mamadou Bagayoko,175.26,143,0,1,1,0,0,0,0,1,DEF
3728,108212,204992,292771,2016-06-02,67.0,73.0,51.0,68.0,51.0,41.0,54.0,69.0,47.0,56.0,40.0,67.0,80.0,86.0,79.0,63.0,76.0,77.0,82.0,67.0,69.0,60.0,68.0,26.0,71.0,32.0,57.0,16.0,30.0,12.0,10.0,11.0,13.0,10.0,11.0,LM,66,66,66,63,63,63,63,63,57,57,57,60,47,47,47,60,46,39,39,39,46,44,41,41,41,44,Mamadou Kone,177.8,161,0,1,1,0,0,0,1,0,MID
3729,108234,228824,546034,2016-02-18,61.0,73.0,60.0,59.0,54.0,65.0,60.0,60.0,63.0,62.0,60.0,60.0,64.0,67.0,63.0,60.0,74.0,65.0,63.0,60.0,49.0,62.0,59.0,59.0,56.0,57.0,50.0,61.0,64.0,62.0,7.0,15.0,9.0,12.0,7.0,LB,55,55,55,58,56,56,56,58,56,56,56,57,55,55,55,57,59,57,57,57,59,60,58,58,58,60,Mamadou N'Diaye,175.26,137,1,0,0,0,1,0,0,1,DEF
3730,108250,183285,94043,2016-06-02,81.0,82.0,60.0,23.0,71.0,75.0,20.0,50.0,50.0,30.0,66.0,61.0,64.0,68.0,61.0,72.0,55.0,51.0,82.0,72.0,90.0,38.0,85.0,82.0,32.0,49.0,40.0,79.0,84.0,83.0,14.0,12.0,9.0,7.0,8.0,CB,51,51,51,53,52,52,52,53,54,54,54,57,61,61,61,57,72,74,74,74,72,74,80,80,80,74,Mamadou Sakho,187.96,183,1,0,0,0,1,1,0,0,DEF
3731,108279,190195,156664,2016-05-05,71.0,72.0,10.0,11.0,13.0,27.0,13.0,12.0,10.0,10.0,22.0,19.0,43.0,59.0,45.0,67.0,39.0,24.0,47.0,32.0,81.0,10.0,43.0,19.0,11.0,26.0,18.0,12.0,11.0,12.0,76.0,69.0,64.0,66.0,78.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mamadou Samassa,198.12,187,0,1,0,0,1,0,0,1,GK
3732,108298,224967,629579,2016-02-18,68.0,77.0,58.0,70.0,64.0,62.0,63.0,71.0,36.0,42.0,36.0,67.0,67.0,76.0,65.0,62.0,54.0,74.0,64.0,61.0,73.0,66.0,49.0,36.0,64.0,56.0,57.0,27.0,42.0,37.0,9.0,16.0,9.0,8.0,11.0,RM,64,64,64,62,62,62,62,62,59,59,59,60,53,53,53,60,51,46,46,46,51,50,47,47,47,50,Mamadou Sylla,182.88,176,0,1,0,0,1,0,0,1,MID
3733,108310,191512,164678,2015-11-06,67.0,71.0,27.0,21.0,72.0,60.0,17.0,23.0,38.0,34.0,58.0,41.0,34.0,53.0,40.0,66.0,51.0,67.0,75.0,70.0,90.0,53.0,75.0,63.0,14.0,53.0,58.0,60.0,64.0,66.0,9.0,13.0,16.0,6.0,6.0,CDM,44,44,44,37,40,40,40,37,43,43,43,41,51,51,51,41,54,62,62,62,54,57,67,67,67,57,Mamadou Wague,190.5,181,0,1,0,0,1,0,0,1,
3734,108334,217007,299358,2016-04-28,71.0,75.0,69.0,71.0,71.0,66.0,70.0,73.0,56.0,46.0,56.0,74.0,79.0,84.0,74.0,67.0,61.0,72.0,78.0,75.0,80.0,67.0,64.0,15.0,68.0,62.0,61.0,11.0,20.0,22.0,11.0,9.0,7.0,15.0,14.0,RW,70,70,70,69,68,68,68,69,67,67,67,68,60,60,60,68,50,46,46,46,50,47,41,41,41,47,Mame Baba Thiam,185.42,174,0,1,0,0,1,0,0,1,ATK
3735,108359,187084,72735,2016-03-10,77.0,77.0,62.0,80.0,87.0,67.0,71.0,65.0,32.0,36.0,31.0,70.0,88.0,87.0,75.0,76.0,68.0,80.0,91.0,79.0,78.0,64.0,70.0,51.0,78.0,60.0,75.0,42.0,29.0,21.0,1.0,1.0,1.0,1.0,1.0,RM,78,78,78,72,74,74,74,72,69,69,69,70,61,61,61,70,59,54,54,54,59,57,56,56,56,57,Mame Biram Diouf,185.42,174,0,1,0,0,1,0,0,1,MID
3736,108400,190685,154856,2016-04-28,66.0,67.0,59.0,64.0,53.0,56.0,70.0,63.0,57.0,65.0,51.0,64.0,87.0,84.0,78.0,71.0,72.0,70.0,66.0,51.0,58.0,60.0,37.0,11.0,69.0,49.0,60.0,13.0,12.0,13.0,6.0,13.0,7.0,10.0,15.0,ST,66,66,66,66,66,66,66,66,63,63,63,64,54,54,54,64,45,39,39,39,45,42,33,33,33,42,Mana Dembele,182.88,181,0,1,0,0,1,0,1,0,ATK
3737,108473,184807,45316,2016-04-14,73.0,73.0,71.0,41.0,52.0,66.0,48.0,69.0,42.0,46.0,55.0,67.0,81.0,82.0,88.0,75.0,87.0,66.0,84.0,84.0,50.0,45.0,70.0,74.0,61.0,55.0,43.0,71.0,72.0,75.0,14.0,11.0,7.0,13.0,12.0,RB,60,60,60,66,63,63,63,66,63,63,63,67,64,64,64,67,73,68,68,68,73,73,68,68,68,73,Mano,170.18,148,0,1,0,0,1,0,0,1,DEF
3738,108509,198683,172899,2016-05-05,78.0,82.0,70.0,80.0,73.0,74.0,78.0,80.0,78.0,82.0,64.0,84.0,79.0,84.0,74.0,80.0,56.0,87.0,76.0,72.0,76.0,89.0,59.0,18.0,80.0,72.0,72.0,18.0,26.0,22.0,12.0,11.0,11.0,5.0,5.0,RW,80,80,80,79,80,80,80,79,78,78,78,77,70,70,70,77,55,53,53,53,55,52,46,46,46,52,Manolo Gabbiadini,185.42,179,1,0,1,0,0,0,1,0,ATK
3739,108547,173178,114762,2016-02-11,68.0,68.0,8.0,10.0,12.0,30.0,13.0,12.0,20.0,12.0,36.0,18.0,54.0,59.0,57.0,59.0,58.0,23.0,68.0,45.0,65.0,20.0,40.0,23.0,9.0,35.0,24.0,9.0,11.0,12.0,71.0,67.0,64.0,71.0,68.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manolo Reina,185.42,176,0,1,0,0,1,0,0,1,GK
3740,108559,146953,37474,2016-05-26,72.0,72.0,66.0,69.0,64.0,69.0,62.0,74.0,75.0,61.0,69.0,77.0,81.0,77.0,76.0,72.0,55.0,81.0,72.0,70.0,70.0,73.0,28.0,28.0,73.0,66.0,68.0,12.0,15.0,13.0,15.0,16.0,8.0,9.0,13.0,RM,75,75,75,73,75,75,75,73,73,73,73,71,63,63,63,71,54,52,52,52,54,48,43,43,43,48,Manu del Moral,185.42,170,0,1,1,0,0,0,0,1,MID
3741,108586,172594,96651,2016-04-14,68.0,68.0,33.0,13.0,16.0,32.0,21.0,12.0,26.0,14.0,33.0,24.0,56.0,48.0,46.0,59.0,62.0,24.0,70.0,44.0,67.0,32.0,27.0,24.0,18.0,32.0,21.0,14.0,11.0,13.0,70.0,64.0,69.0,67.0,74.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manu Fernandez,182.88,170,0,1,0,0,1,0,0,1,GK
3742,108627,159583,280920,2016-02-11,72.0,72.0,77.0,75.0,45.0,73.0,67.0,73.0,83.0,79.0,74.0,74.0,66.0,68.0,67.0,67.0,69.0,69.0,53.0,69.0,58.0,76.0,70.0,27.0,75.0,71.0,80.0,32.0,30.0,26.0,7.0,13.0,7.0,6.0,7.0,CAM,68,68,68,72,70,70,70,72,71,71,71,72,65,65,65,72,54,56,56,56,54,48,43,43,43,48,Manu Lanzarote,177.8,152,1,0,0,0,1,0,0,1,MID
3743,108680,186430,111975,2015-10-16,76.0,76.0,63.0,72.0,82.0,71.0,73.0,70.0,57.0,43.0,55.0,78.0,53.0,74.0,59.0,77.0,66.0,77.0,73.0,61.0,91.0,68.0,73.0,33.0,80.0,55.0,59.0,14.0,32.0,25.0,10.0,9.0,13.0,15.0,7.0,CF,76,76,76,69,72,72,72,69,68,68,68,68,63,63,63,68,51,51,51,51,51,49,50,50,50,49,Manucho,187.96,183,1,0,0,0,1,0,0,1,ATK
3744,108703,229237,521318,2016-04-07,53.0,67.0,24.0,25.0,51.0,37.0,31.0,29.0,26.0,27.0,34.0,34.0,55.0,53.0,49.0,48.0,49.0,38.0,66.0,52.0,74.0,18.0,42.0,50.0,28.0,32.0,40.0,49.0,57.0,56.0,10.0,9.0,13.0,6.0,9.0,CB,37,37,37,33,33,33,33,33,32,32,32,34,34,34,34,34,44,44,44,44,44,47,52,52,52,47,Manuel Akanji,187.96,187,0,1,0,0,1,0,0,1,DEF
3745,108722,178599,97319,2016-04-14,71.0,71.0,80.0,69.0,38.0,72.0,67.0,71.0,82.0,71.0,74.0,73.0,70.0,71.0,77.0,67.0,79.0,83.0,69.0,60.0,61.0,74.0,69.0,53.0,69.0,71.0,78.0,25.0,32.0,34.0,15.0,9.0,14.0,13.0,7.0,RW,68,68,68,72,71,71,71,72,71,71,71,71,68,68,68,71,58,57,57,57,58,54,47,47,47,54,Manuel Arana,175.26,161,0,1,0,0,1,0,0,1,ATK
3746,108782,178412,102614,2015-10-16,66.0,66.0,52.0,34.0,58.0,58.0,48.0,44.0,48.0,55.0,46.0,56.0,59.0,61.0,57.0,49.0,48.0,54.0,59.0,73.0,80.0,44.0,71.0,69.0,43.0,44.0,58.0,67.0,65.0,68.0,13.0,7.0,12.0,7.0,9.0,CB,50,50,50,49,49,49,49,49,49,49,49,51,53,53,53,51,61,62,62,62,61,62,66,66,66,62,Manuel Castro Pavon,187.96,165,0,1,0,0,1,0,0,1,DEF
3747,108801,159274,41754,2015-09-21,65.0,65.0,56.0,32.0,52.0,67.0,54.0,60.0,50.0,51.0,66.0,67.0,77.0,68.0,76.0,70.0,82.0,67.0,69.0,81.0,80.0,67.0,80.0,72.0,50.0,59.0,58.0,63.0,69.0,69.0,15.0,11.0,5.0,7.0,10.0,CDM,55,55,55,61,59,59,59,61,61,61,61,63,63,63,63,63,63,64,64,64,63,62,61,61,61,62,Manuel Coppola,172.72,176,0,1,0,0,1,1,0,0,
3748,108830,177533,39658,2016-02-25,74.0,74.0,42.0,28.0,75.0,63.0,21.0,52.0,34.0,36.0,57.0,65.0,66.0,68.0,51.0,68.0,43.0,83.0,80.0,75.0,83.0,74.0,84.0,74.0,26.0,38.0,44.0,74.0,76.0,70.0,9.0,7.0,9.0,15.0,8.0,CB,56,56,56,52,54,54,54,52,53,53,53,54,59,59,59,54,67,70,70,70,67,69,75,75,75,69,Manuel da Costa,193.04,185,0,1,0,0,1,1,0,0,DEF
3749,108854,157960,38701,2016-05-19,79.0,79.0,79.0,71.0,59.0,82.0,69.0,82.0,77.0,70.0,83.0,83.0,83.0,81.0,82.0,72.0,76.0,83.0,69.0,73.0,69.0,81.0,68.0,68.0,73.0,79.0,72.0,67.0,69.0,68.0,14.0,14.0,9.0,16.0,8.0,CAM,76,76,76,80,79,79,79,80,81,81,81,80,81,81,81,80,76,77,77,77,76,75,73,73,73,75,Manuel Fernandes,175.26,152,0,1,0,0,1,0,0,1,MID
3750,108902,190666,178800,2016-01-07,69.0,72.0,53.0,36.0,63.0,65.0,54.0,51.0,45.0,30.0,59.0,64.0,69.0,74.0,68.0,68.0,64.0,50.0,86.0,59.0,70.0,34.0,64.0,72.0,45.0,47.0,44.0,68.0,72.0,70.0,10.0,10.0,6.0,16.0,15.0,CB,55,55,55,56,55,55,55,56,56,56,56,58,59,59,59,58,66,67,67,67,66,68,70,70,70,68,Manuel Gulde,182.88,170,0,1,0,0,1,0,0,1,DEF
3751,108922,176903,49866,2016-02-04,74.0,74.0,56.0,27.0,52.0,74.0,53.0,65.0,59.0,47.0,70.0,71.0,74.0,66.0,76.0,74.0,73.0,75.0,69.0,79.0,66.0,69.0,84.0,82.0,52.0,65.0,39.0,65.0,79.0,77.0,13.0,10.0,9.0,15.0,10.0,CM,58,58,58,63,63,63,63,63,65,65,65,65,70,70,70,65,72,74,74,74,72,72,72,72,72,72,Manuel Iturra,175.26,161,1,0,0,0,1,1,0,0,MID
3752,108941,139070,70513,2016-04-28,69.0,69.0,74.0,64.0,51.0,72.0,60.0,73.0,71.0,71.0,69.0,74.0,64.0,63.0,60.0,68.0,70.0,85.0,61.0,32.0,68.0,67.0,74.0,60.0,69.0,69.0,77.0,41.0,57.0,51.0,9.0,6.0,10.0,16.0,12.0,RW,69,69,69,71,71,71,71,71,71,71,71,71,70,70,70,71,64,64,64,64,64,62,59,59,59,62,Manuel Jose,175.26,170,0,1,1,0,0,0,0,1,ATK
3753,108966,188988,210276,2016-04-14,78.0,84.0,74.0,70.0,59.0,77.0,61.0,84.0,75.0,72.0,75.0,83.0,85.0,79.0,87.0,73.0,88.0,73.0,76.0,79.0,45.0,72.0,35.0,23.0,72.0,76.0,67.0,20.0,26.0,23.0,14.0,9.0,6.0,7.0,15.0,CAM,70,70,70,77,75,75,75,77,76,76,76,77,70,70,70,77,55,49,49,49,55,50,35,35,35,50,Manuel Lanzini,170.18,146,0,1,0,0,1,0,0,1,MID
